"ensembl_gene_id"	"hgnc_symbol"	"logFC"	"logCPM"	"F"	"PValue"	"FDR"
"ENSG00000004455"	"AK2"	-0.00410145680736016	5.27676702723455	0.00445933403890587	0.965638057248721	0.999984409927665
"ENSG00000004468"	"CD38"	0.182006209803662	3.56617637499958	0.307940366746138	0.583845821908116	0.999984409927665
"ENSG00000004478"	"FKBP4"	-0.0139849342942357	6.65055457962351	0.0483832399348039	0.829164213535157	0.999984409927665
"ENSG00000004487"	"KDM1A"	0.0679812259679307	6.15298344555264	2.00022451014862	0.381834035622933	0.999984409927665
"ENSG00000004534"	"RBM6"	-0.0685894393290667	6.95410827909296	1.53582423796999	0.24977425508101	0.999984409927665
"ENSG00000004660"	"CAMKK1"	0.00457350794753518	6.96093852584168	0.00182803147795155	0.966233872593033	0.999984409927665
"ENSG00000004700"	"RECQL"	0.0073670178137342	4.07261110716987	0.00943516176563017	0.965238887659564	0.999984409927665
"ENSG00000004766"	"VPS50"	0.0418066818548436	6.20404138704919	0.860023735578942	0.582976815600489	0.999984409927665
"ENSG00000004776"	"HSPB6"	-0.269115588486401	3.22754680976671	2.65634717100024	0.269541523969011	0.999984409927665
"ENSG00000004777"	"ARHGAP33"	-0.0317183483092383	5.56344767160763	0.144865707695303	0.741833648180337	0.999984409927665
"ENSG00000004779"	"NDUFAB1"	0.00128338156682152	5.28680705869369	0.000125671753688188	0.991144025559053	0.999984409927665
"ENSG00000004799"	"PDK4"	0.268135236691686	5.25969926137409	0.550033627015771	0.465169297743105	0.999984409927665
"ENSG00000004848"	"ARX"	-0.0255717490840711	4.01177115190995	0.0764579103398657	0.882557939680819	0.999984409927665
"ENSG00000004864"	"SLC25A13"	0.0071184948397077	3.98749689857614	0.00112644539490876	0.973490759845744	0.999984409927665
"ENSG00000004866"	"ST7"	-0.0108510099336586	5.13755739764829	0.0307111742846332	0.925277380372883	0.999984409927665
"ENSG00000004897"	"CDC27"	0.0493272730057046	6.97045274747025	1.12183296063401	0.395245142824711	0.999984409927665
"ENSG00000004961"	"HCCS"	0.0942380676906625	4.33286723020622	1.83974339062586	0.532563000192222	0.999984409927665
"ENSG00000004975"	"DVL2"	-0.0494200137433923	4.61182821949218	0.630066218702046	0.719441229917078	0.999984409927665
"ENSG00000005007"	"UPF1"	0.0437260155110554	6.10897897348376	0.405168454503615	0.588737250002313	0.999984409927665
"ENSG00000005020"	"SKAP2"	0.191917310409585	5.31496027514563	6.83284198054329	0.0650227565729902	0.999984409927665
"ENSG00000005022"	"SLC25A5"	-0.0245588515047882	6.16519361935423	0.143717549975715	0.759314379127057	0.999984409927665
"ENSG00000005059"	"MCUB"	0.127200864530802	2.2759185691127	0.399380170578295	0.729808612997241	0.999984409927665
"ENSG00000005075"	"POLR2J"	0.00834863439119228	3.23293872927944	0.0101745297148239	0.971828702737186	0.999984409927665
